id	type	modified	ownerInstitutionCode	dynamicProperties	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	eventTime	eventRemarks	locationID	country	countryCode	stateProvince	municipality	locality	verbatimLocality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	footprintSRS
3EDD109D-F542-449A-9B0E-01CDC108CEEB	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"32" }	3EDD109D-F542-449A-9B0E-01CDC108CEEB	7AB53FED-2AC9-46DA-A177-4F4B89D17487	Distance sampling based on line transects	NA	NA	2015-08-13	20:35:00	Human observation	8FC17681-21C0-45F1-9E1D-ACC6880C61E4	Norway	NO	Finnmark	Vardø	Komagdalen	Øst Finnmark	In the original data this is known as lineID 818, and reporting level: Øst Finnmark	70.2563	30.4274	EPSG:4326	100	NA	NA
EB807EA2-9F48-4159-A36D-01CDF256A01F	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"89" }	EB807EA2-9F48-4159-A36D-01CDF256A01F	66E129F3-D809-4DBD-B801-7077BA46DEE6	Distance sampling based on line transects	NA	NA	2008-08-07	11:45:00	Human observation	45FABBC2-82C9-41E3-B2C4-0C687EA8288A	Norway	NO	Finnmark	Tana	Maskevarre	Øst Finnmark	In the original data this is known as lineID 1114, and reporting level: Øst Finnmark	70.2064	28.0116	EPSG:4326	100	NA	NA
0ED6B96C-44A8-4226-8BC8-01D028B38E98	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"69" }	0ED6B96C-44A8-4226-8BC8-01D028B38E98	CE26D269-811C-4434-B788-815D232E3283	Distance sampling based on line transects	NA	NA	2009-08-16	15:50:00	Human observation	35E21B3A-CD16-4ACB-9790-AF9FA9F7C08A	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 1000, and reporting level: Vest Finnmark kyst	70.5278	25.9716	EPSG:4326	100	NA	NA
A790FEE2-AA55-4219-B2AC-01E24F19D8DA	Event	2018-01-31 15:51:34.25	Fefo	NA	A790FEE2-AA55-4219-B2AC-01E24F19D8DA		Distance sampling based on line transects	3070	metre	2002-08-14	NA	Line transect	487F3448-4B83-4F6D-A7C5-0FBA5221770A	Norway	NO	Finnmark	Nesseby	Nyborgmoen/Kroken	Øst Finnmark	In the original data this is known as lineID 1118, and reporting level: Øst Finnmark			EPSG:4326		LINESTRING (28.616516306318371 70.2359867315569, 28.697298559130456 70.235242502626676)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
6C977E75-E4EC-4824-920A-01E5F31874BF	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"4" }	6C977E75-E4EC-4824-920A-01E5F31874BF	50674F7E-6632-4F1A-9676-691199EF67D3	Distance sampling based on line transects	NA	NA	2014-08-16	17:22:00	Human observation	0DAD80B2-AF8E-4DA7-A016-ADC56E493C6B	Norway	NO	Finnmark	Kautokeino	Geadgejavri	Indre Finnmark	In the original data this is known as lineID 930, and reporting level: Indre Finnmark	68.7105	23.4073	EPSG:4326	100	NA	NA
5E863832-BD24-46C3-9A78-01EE28BEC970	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"1" }	5E863832-BD24-46C3-9A78-01EE28BEC970	854125CA-3D8B-4E03-8834-A2B50CF8CBA3	Distance sampling based on line transects	NA	NA	2002-08-06	NA	Human observation	F6F47A35-814A-404C-B38B-43BAEA8148E9	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 882, and reporting level: Indre Finnmark	69.4406	23.503	EPSG:4326	2000	NA	NA
0E91C795-098F-4337-86F2-02055127D993	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"200" }	0E91C795-098F-4337-86F2-02055127D993	9D25DAA4-ECFD-4E46-AB83-1D3625E2DA48	Distance sampling based on line transects	NA	NA	2014-08-10	17:00:00	Human observation	00385EE2-FAE9-42EE-B0CE-5F2FA8C6286A	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 881, and reporting level: Indre Finnmark	69.4432	23.5113	EPSG:4326	100	NA	NA
2121C9E1-BE94-4D56-85A6-0206BACA3217	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"109" }	2121C9E1-BE94-4D56-85A6-0206BACA3217	E85048DC-C1A9-44DD-B34D-03A8720E4290	Distance sampling based on line transects	NA	NA	2013-08-15	16:42:00	Human observation	40A41132-223B-435C-976B-73C75FF221E9	Norway	NO	Finnmark	Sør-Varanger	Neiden	Øst Finnmark	In the original data this is known as lineID 1268, and reporting level: Øst Finnmark	69.6735	29.4278	EPSG:4326	100	NA	NA
5C896986-8586-4175-8066-02192CE9E2C0	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"99" }	5C896986-8586-4175-8066-02192CE9E2C0	EE075AFF-7F54-492A-8A83-61D9929C6789	Distance sampling based on line transects	NA	NA	2007-08-18	10:00:00	Human observation	6B32947B-3AAD-482F-BB74-8B50F63FB906	Norway	NO	Finnmark	Kautokeino	Stalluvarre	Indre Finnmark	In the original data this is known as lineID 936, and reporting level: Stalluvarre	69.2087	22.5807	EPSG:4326	100	NA	NA
91C5C618-8BEB-4948-ABA1-021B116EB799	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"131" }	91C5C618-8BEB-4948-ABA1-021B116EB799	CE67099C-9342-47B2-9D1D-9D665351B10C	Distance sampling based on line transects	NA	NA	2010-08-07	04:55:00	Human observation	FB27BFB9-340E-45C0-90D3-613567384904	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 980, and reporting level: Vest Finnmark kyst	70.564	25.9257	EPSG:4326	100	NA	NA
27599AE2-D1CA-4141-AB16-021C2202E3D3	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"97" }	27599AE2-D1CA-4141-AB16-021C2202E3D3	0E4B212E-A997-4A02-9A98-AB8F443D27C1	Distance sampling based on line transects	NA	NA	2008-08-09	17:00:00	Human observation	7AC809DD-5AFF-41FC-B7CC-8ED3363E3C50	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 968, and reporting level: Vest Finnmark kyst	70.6048	26.061	EPSG:4326	100	NA	NA
9C76C29E-9AC7-4363-B0D1-021DB82184A3	Event	2018-01-31 15:51:34.25	Fefo	NA	9C76C29E-9AC7-4363-B0D1-021DB82184A3		Distance sampling based on line transects	3350	metre	2016-08-16	13:47:00/15:02:00	Line transect	3D061D83-DBA0-4C6E-A377-F9F7F9192D1B	Norway	NO	Finnmark	Nesseby	Nyborgmoen/Kroken	Øst Finnmark	In the original data this is known as lineID 1117, and reporting level: Øst Finnmark			EPSG:4326		LINESTRING (28.751972443927684 70.23920328719197, 28.663229398334511 70.2400457521411)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
EB188476-C033-43A7-9AC3-02347970A73D	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"24" }	EB188476-C033-43A7-9AC3-02347970A73D	E36B47F6-F602-45EA-BFF2-7A67FDE5E4CE	Distance sampling based on line transects	NA	NA	2011-08-09	14:58:00	Human observation	515BA69C-5E71-4DE5-A894-B8409563E111	Norway	NO	Finnmark	Nesseby	Nyborgmoen/Kroken	Øst Finnmark	In the original data this is known as lineID 1116, and reporting level: Øst Finnmark	70.2306	28.7224	EPSG:4326	100	NA	NA
43AE260B-7B35-4D18-98A7-023E54DB929E	Event	2019-08-08 14:22:52.877	Fefo	NA	43AE260B-7B35-4D18-98A7-023E54DB929E		Distance sampling based on line transects	3501	metre	2018-08-06	17:00:00/19:00:00	Line transect	DD2DDF08-532D-4813-864A-472EC6B37C5D	Norway	NO	Finnmark	Karasjok	Nattvann	Indre Finnmark	In the original data this is known as lineID 1273, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (25.338095978216849 69.581646421385585, 25.248245167520139 69.580770294786831)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
0A0256E3-82D8-4557-9FA7-023E85AA717F	Event	2018-01-31 15:51:34.25	Fefo	NA	0A0256E3-82D8-4557-9FA7-023E85AA717F		Distance sampling based on line transects	2607	metre	2007-08-13	NA	Line transect	453A9976-CC88-44A6-A208-6A80CB16494E	Norway	NO	Finnmark	Hasvik	Sørøya	Vest Finnmark kyst	In the original data this is known as lineID 953, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (22.119620685228792 70.602077496744954, 22.120915018218508 70.625386228136733)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
7A792E96-5BD7-4208-8EC8-024999F5361B	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"27" }	7A792E96-5BD7-4208-8EC8-024999F5361B	7FD048F3-85A1-4817-8C68-42424EFEB722	Distance sampling based on line transects	NA	NA	2001-08-18	NA	Human observation	C7BB91D0-9A81-4CB6-A992-55CCB938B5E4	Norway	NO	Finnmark	Sør-Varanger	Pasvik	Pasvik	In the original data this is known as lineID 1131, and reporting level: Øst Finnmark	69.1701	29.0943	EPSG:4326	2000	NA	NA
0B2E7986-3BF2-49C6-A01A-02534A7D94EB	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"38" }	0B2E7986-3BF2-49C6-A01A-02534A7D94EB	0E32D3E6-A9B4-4B20-B25C-9E82B9C0B798	Distance sampling based on line transects	NA	NA	2002-08-13	NA	Human observation	B98AB416-5E59-479F-B5F6-8E082D8F3B4B	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 957, and reporting level: Vest Finnmark kyst	70.2383	24.1316	EPSG:4326	2000	NA	NA
300EA863-5E3E-4456-A132-026F5BC59EF2	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"5" }	300EA863-5E3E-4456-A132-026F5BC59EF2	C021BEA1-BE38-4EF8-B31F-E3DCBC129634	Distance sampling based on line transects	NA	NA	2017-08-05	17:52:00	Human observation	800796BC-7F1D-42C8-913C-A8EF66DD326F	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 982, and reporting level: Vest Finnmark kyst	70.5526	25.8555	EPSG:4326	100	NA	NA
E561B940-B779-4F06-A675-027457B145AE	Event	2018-01-31 15:51:34.25	Fefo	NA	E561B940-B779-4F06-A675-027457B145AE		Distance sampling based on line transects	3500	metre	2017-08-11	10:56:00/12:33:00	Line transect	1D70EFC7-DA84-4668-9C06-F72D1935D689	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 998, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (25.876464114654976 70.517754209600412, 25.969913279374691 70.518306912081727)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
E0843252-4BAA-44F9-8081-027ED4164578	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"68" }	E0843252-4BAA-44F9-8081-027ED4164578	229E297E-25AE-4592-971C-FF467E9EC7BD	Distance sampling based on line transects	NA	NA	2007-08-16	21:25:00	Human observation	F93BB219-5DBA-4189-BC16-FD5172CEF61B	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 942, and reporting level: Vest Finnmark kyst	69.8042	23.7558	EPSG:4326	100	NA	NA
B6A7FC9F-8A36-4425-A31F-0282BC7C77F2	Event	2018-01-31 15:51:34.25	Fefo	NA	B6A7FC9F-8A36-4425-A31F-0282BC7C77F2		Distance sampling based on line transects	4711	metre	2010-08-05	13:00:00/15:14:00	Line transect	E72387F7-FF0B-4C2B-A93A-45999EB2BA40	Norway	NO	Finnmark	Porsanger	Leirpollen	Vest Finnmark kyst	In the original data this is known as lineID 1016, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (25.606406069767747 70.4306836699581, 25.731827250164507 70.431600482564846)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
B99F8B0C-304A-4932-9449-028E5E74E7F3	Event	2019-08-08 14:21:03.887	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"183" }	B99F8B0C-304A-4932-9449-028E5E74E7F3	30731BB3-39B2-46C3-9E02-1AF6BBD80D5A	Distance sampling based on line transects	NA	NA	2018-08-12	15:33:00	Human observation	A8443A2B-40B4-435B-85A9-65C5BFA68236	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 1360, and reporting level: Vest Finnmark kyst	70.574	26.0094	EPSG:4326	100	NA	NA
56A80ADE-F9BF-4B6B-9AA8-02958445A410	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"3" }	56A80ADE-F9BF-4B6B-9AA8-02958445A410	2A3A90F2-EFC5-48A2-B304-8D561F4ADE07	Distance sampling based on line transects	NA	NA	2009-08-16	18:20:00	Human observation	29474EA4-295F-4C4E-9BB1-BD02D5E6B41A	Norway	NO	Finnmark	Vadsø	Byvann	Øst Finnmark	In the original data this is known as lineID 819, and reporting level: Øst Finnmark	70.1125	29.8266	EPSG:4326	100	NA	NA
F6B00D60-267E-42CE-BF9C-02B52C4CE231	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"30" }	F6B00D60-267E-42CE-BF9C-02B52C4CE231	1023AB15-04DF-43C8-97D1-9E67063E41B2	Distance sampling based on line transects	NA	NA	2005-08-13	NA	Human observation	08E31D9F-3D29-471A-9D0F-52C1E73D336A	Norway	NO	Finnmark	Kautokeino	Maze	Indre Finnmark	In the original data this is known as lineID 872, and reporting level: Indre Finnmark	69.491	23.446	EPSG:4326	100	NA	NA
50C9DBA9-3DEA-45F5-99F3-02B57BF47AC9	Event	2018-01-31 15:51:34.25	Fefo	NA	50C9DBA9-3DEA-45F5-99F3-02B57BF47AC9		Distance sampling based on line transects	3814	metre	2011-08-16	17:53:00/19:51:00	Line transect	1DE79D75-B884-4983-8566-2295BF77050D	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 949, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (23.820445716133694 69.772350890006663, 23.722079388872835 69.773896848104684)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
D631CF18-10D8-484E-B1D4-02B9A4745B45	Event	2018-01-31 15:51:34.25	Fefo	NA	D631CF18-10D8-484E-B1D4-02B9A4745B45		Distance sampling based on line transects	4201	metre	2014-08-10	10:45:00/13:25:00	Line transect	D93EE4F8-5564-432D-A78F-B19BB20E1036	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 950, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (23.832786642829905 69.767665154112635, 23.724090290028112 69.769378247610916)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
CBD5D116-526D-4503-AA26-02CE2670C5CC	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"4" }	CBD5D116-526D-4503-AA26-02CE2670C5CC	63988F57-68A7-41AF-9E6D-8B21CEE0910F	Distance sampling based on line transects	NA	NA	2009-08-11	10:55:00	Human observation	647F36AD-7BBC-48B8-B015-794A030D26C2	Norway	NO	Finnmark	Porsanger	Kjæs	Vest Finnmark kyst	In the original data this is known as lineID 999, and reporting level: Vest Finnmark kyst	70.5224	25.9148	EPSG:4326	100	NA	NA
EFBB8076-7127-4B77-8996-02D9E4F38AEB	Event	2018-01-31 15:51:34.25	Fefo	NA	EFBB8076-7127-4B77-8996-02D9E4F38AEB		Distance sampling based on line transects	3764	metre	2008-08-07	16:10:00/18:10:00	Line transect	2042A619-BF33-41B2-80A2-490370212FAB	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 945, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (23.8021160025778 69.7905943530585, 23.704958679859381 69.792110388294589)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
0D6C6440-436A-4074-9873-02DCE25F8685	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"213" }	0D6C6440-436A-4074-9873-02DCE25F8685	E9B3DB1F-3EE3-4F96-AB5B-F68C723F44EB	Distance sampling based on line transects	NA	NA	2016-08-16	12:53:00	Human observation	515BA69C-5E71-4DE5-A894-B8409563E111	Norway	NO	Finnmark	Nesseby	Nyborgmoen/Kroken	Øst Finnmark	In the original data this is known as lineID 1116, and reporting level: Øst Finnmark	70.2321	28.7535	EPSG:4326	100	NA	NA
E1618C4D-DB84-4E8F-92F9-02E7AA4DA06A	Event	2018-01-31 15:51:34.25	Fefo	NA	E1618C4D-DB84-4E8F-92F9-02E7AA4DA06A		Distance sampling based on line transects	3613	metre	2002-08-20	NA	Line transect	80945C44-9240-4EC4-815A-9386EB40D5D9	Norway	NO	Finnmark	Kautokeino	Cunucearru	Indre Finnmark	In the original data this is known as lineID 826, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (22.77830056050923 69.035055552305451, 22.780917221899323 69.06732546087818)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
0413F587-6971-418D-92F4-030D2B2043DB	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"66" }	0413F587-6971-418D-92F4-030D2B2043DB	E9E68C86-77CC-4EB9-94AA-3AD3EE9C9B52	Distance sampling based on line transects	NA	NA	2012-08-11	05:43:00	Human observation	C669B121-6023-45E7-B6E9-6799FC51C928	Norway	NO	Finnmark	Kautokeino	Suossjavri	Indre Finnmark	In the original data this is known as lineID 1363, and reporting level: Indre Finnmark	69.3667	24.2165	EPSG:4326	100	NA	NA
7FD4207F-B612-4F09-871B-030E76E8F0E3	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"210" }	7FD4207F-B612-4F09-871B-030E76E8F0E3	D2813F86-1628-4C9D-BAD6-F8A4F5E6D2B4	Distance sampling based on line transects	NA	NA	2005-08-07	NA	Human observation	2042A619-BF33-41B2-80A2-490370212FAB	Norway	NO	Finnmark	Alta	Stilla – Joatka	Vest Finnmark kyst	In the original data this is known as lineID 945, and reporting level: Vest Finnmark kyst	69.7914	23.7535	EPSG:4326	2000	NA	NA
AACCA52B-FFF2-47E7-B67F-030EE0A45F1B	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"24" }	AACCA52B-FFF2-47E7-B67F-030EE0A45F1B	3457C79E-E91E-4A06-A7D8-411D1D337AA9	Distance sampling based on line transects	NA	NA	2014-08-19	18:27:00	Human observation	937868A2-7D68-4009-ABAC-0510D7F84CBF	Norway	NO	Finnmark	Tana	Maskevarre	Øst Finnmark	In the original data this is known as lineID 1115, and reporting level: Øst Finnmark	70.2141	28.033	EPSG:4326	100	NA	NA
257C80F7-661B-4BBA-83A5-032D94062F9A	Event	2018-01-31 15:51:34.25	Fefo	NA	257C80F7-661B-4BBA-83A5-032D94062F9A		Distance sampling based on line transects	3965	metre	2001-08-05	NA	Line transect	079B57A6-E9CF-4381-A928-7043AD04B793	Norway	NO	Finnmark	Kvalsund	Sennalandet	Vest Finnmark kyst	In the original data this is known as lineID 961, and reporting level: Vest Finnmark kyst			EPSG:4326		LINESTRING (24.064043016099259 70.201325210862848, 24.1684044995859 70.203001842805662)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
56EA00A9-B9D8-4A05-B7AF-0336246434DC	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"29" }	56EA00A9-B9D8-4A05-B7AF-0336246434DC	FD44CC8D-F869-4094-A168-44E7340BD031	Distance sampling based on line transects	NA	NA	2009-08-14	22:20:00	Human observation	66F33314-80D5-4225-863A-51D67BD988C6	Norway	NO	Finnmark	Kautokeino	Suossjavri	Indre Finnmark	In the original data this is known as lineID 1362, and reporting level: Indre Finnmark	69.3708	24.2287	EPSG:4326	100	NA	NA
57852AA9-872C-42B8-9EC6-033B7F57AE7B	Event	2018-01-31 15:51:34.35	Fefo	{ "perpendicular distance in meters from transect line as reported by the field worker":"2" }	57852AA9-872C-42B8-9EC6-033B7F57AE7B	72D89ACB-512D-496B-AF3E-6D84C52D1621	Distance sampling based on line transects	NA	NA	2008-08-10	13:40:00	Human observation	33921B02-EA72-49EF-9A38-C8491DCBF59B	Norway	NO	Finnmark	Porsanger	Leirpollen	Vest Finnmark kyst	In the original data this is known as lineID 1044, and reporting level: Vest Finnmark kyst	70.354	25.5527	EPSG:4326	100	NA	NA
C3F1B207-94DA-490A-8BBC-0340E8804B1D	Event	2018-01-31 15:51:34.25	Fefo	NA	C3F1B207-94DA-490A-8BBC-0340E8804B1D		Distance sampling based on line transects	4735	metre	2009-08-17	13:15:00/16:10:00	Line transect	2608DE0A-08FE-4BF8-9299-039A93603D3C	Norway	NO	Finnmark	Kautokeino	Cunucearru	Indre Finnmark	In the original data this is known as lineID 857, and reporting level: Indre Finnmark			EPSG:4326		LINESTRING (22.714298862404455 69.109271605781316, 22.59578947882477 69.1104133046005)	GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137,298.257223563]],PRIMEM["Greenwich",0],UNIT["Degree",0.0174532925199433]]
